run_id,kernel,timing_method,successful_post_pnr_iterations,candidate_evaluations_including_iteration_0,trajectory_iterations,trajectory_breaks,sta_total_s,sta_per_iteration_s,sta_share_pct,pipelining_total_s,pipelining_per_iteration_s,pipelining_share_pct,capstone_predictor_total_s,capstone_predictor_per_iteration_s,capstone_predictor_share_pct,post_pnr_iterations_total_s,post_pnr_iteration_mean_s,pipeline_search_loop_total_s,signoff_power_s,baseline_compile_estimate_s,capstone_i_compile_estimate_s,capstone_ii_compile_estimate_s,capstone_iii_compile_estimate_s,baseline_normalized_compile_time,capstone_i_normalized_compile_time,capstone_ii_normalized_compile_time,capstone_iii_normalized_compile_time,controller_total_s_json
SIM_DIR-1784861664,SIM_DIR,shared_trajectory_component_accounting,114,115,114,114,306.0515989619307,2.684663148788866,88.29574402841294,32.245873933658004,0.28285854327770177,9.302919639942465,0.7437893114984035,0.006524467644722838,0.2145828706070624,346.62100912071764,3.040535167725593,346.6731998207979,,339.7643611719832,229.98474035970867,255.32420341065153,258.5554742575623,1.0,0.6768948325433524,0.7514743527836063,0.760984681753263,"{""baseline"": 0.7177061908878386, ""capstone_i"": 0.4640493025071919, ""capstone_ii"": 0.5161100276745856, ""capstone_iii_fit_1x"": 0.6374483583495021, ""capstone_iii_fit_2x"": 0.5719408090226352, ""capstone_iii_fit_activity"": 0.5902339704334736, ""capstone_iii_fit_activity_pvt"": 0.5732429856434464, ""capstone_iii_full"": 0.5192500990815461}"
