run_id,kernel,timing_method,successful_post_pnr_iterations,candidate_evaluations_including_iteration_0,trajectory_iterations,trajectory_breaks,sta_total_s,sta_per_iteration_s,sta_share_pct,pipelining_total_s,pipelining_per_iteration_s,pipelining_share_pct,capstone_predictor_total_s,capstone_predictor_per_iteration_s,capstone_predictor_share_pct,post_pnr_iterations_total_s,post_pnr_iteration_mean_s,pipeline_search_loop_total_s,signoff_power_s,baseline_compile_estimate_s,capstone_i_compile_estimate_s,capstone_ii_compile_estimate_s,capstone_iii_compile_estimate_s,baseline_normalized_compile_time,capstone_i_normalized_compile_time,capstone_ii_normalized_compile_time,capstone_iii_normalized_compile_time,controller_total_s_json
SIM_DIR-1784852438,SIM_DIR,shared_trajectory_component_accounting,140,141,140,140,567.6773135135882,4.054837953668486,86.1414288697286,80.12254753382877,0.5723039109559197,12.158087992856796,1.3157342467457056,0.009398101762469326,0.1996543200326398,659.0061494940892,4.707186782100637,659.0839331438765,,650.355590514373,339.09645589767024,380.52707581501454,399.29053655453026,1.0,0.5214016160443479,0.5851061809341128,0.6139572602716111,"{""baseline"": 1.2283003642223775, ""capstone_i"": 0.6350741316564381, ""capstone_ii"": 0.7244032192975283, ""capstone_iii_fit_1x"": 0.8621955560520291, ""capstone_iii_fit_2x"": 0.8097948399372399, ""capstone_iii_fit_activity"": 0.82077747117728, ""capstone_iii_fit_activity_pvt"": 0.7842392581515014, ""capstone_iii_full"": 0.7619670717976987}"
