run_id,kernel,timing_method,successful_post_pnr_iterations,candidate_evaluations_including_iteration_0,trajectory_iterations,trajectory_breaks,sta_total_s,sta_per_iteration_s,sta_share_pct,pipelining_total_s,pipelining_per_iteration_s,pipelining_share_pct,capstone_predictor_total_s,capstone_predictor_per_iteration_s,capstone_predictor_share_pct,post_pnr_iterations_total_s,post_pnr_iteration_mean_s,pipeline_search_loop_total_s,signoff_power_s,baseline_compile_estimate_s,capstone_i_compile_estimate_s,capstone_ii_compile_estimate_s,capstone_iii_compile_estimate_s,baseline_normalized_compile_time,capstone_i_normalized_compile_time,capstone_ii_normalized_compile_time,capstone_iii_normalized_compile_time,controller_total_s_json
SIM_DIR-1784853860,SIM_DIR,shared_trajectory_component_accounting,151,152,151,151,577.4454809240997,3.8241422577754944,86.76447318515285,77.02768342662603,0.5101171087856028,11.573848257481464,1.3231918066740036,0.008762859646847705,0.19881710710637776,665.5321697071195,4.40749781262993,665.6005811542273,,656.9937099474482,331.0202441816218,370.0536499172449,374.45430985139683,1.0,0.5038408118216224,0.5632529570897183,0.5699511337503502,"{""baseline"": 1.1893892884254456, ""capstone_i"": 0.617144878488034, ""capstone_ii"": 0.6872501401230693, ""capstone_iii_fit_1x"": 0.8422037991695106, ""capstone_iii_fit_2x"": 0.7603865987621248, ""capstone_iii_fit_activity"": 0.7662341776303947, ""capstone_iii_fit_activity_pvt"": 0.7123166625387967, ""capstone_iii_full"": 0.6903638057410717}"
