run_id,kernel,timing_method,successful_post_pnr_iterations,candidate_evaluations_including_iteration_0,trajectory_iterations,trajectory_breaks,sta_total_s,sta_per_iteration_s,sta_share_pct,pipelining_total_s,pipelining_per_iteration_s,pipelining_share_pct,capstone_predictor_total_s,capstone_predictor_per_iteration_s,capstone_predictor_share_pct,post_pnr_iterations_total_s,post_pnr_iteration_mean_s,pipeline_search_loop_total_s,signoff_power_s,baseline_compile_estimate_s,capstone_i_compile_estimate_s,capstone_ii_compile_estimate_s,capstone_iii_compile_estimate_s,baseline_normalized_compile_time,capstone_i_normalized_compile_time,capstone_ii_normalized_compile_time,capstone_iii_normalized_compile_time,controller_total_s_json
SIM_DIR-1784865603,SIM_DIR,shared_trajectory_component_accounting,63,64,63,63,98.84286064049229,1.56893429588083,91.59780083746593,6.441090423148125,0.10223953052616072,5.968966437561137,0.27440547896549106,0.004355642523261763,0.25429189572335825,107.90964383073151,1.7128514893766906,107.94212486268952,,105.7916705198586,68.98379170335829,77.99971731752157,79.82750640250742,1.0,0.6520720522170889,0.7372954499558632,0.7545726994406678,"{""baseline"": 0.22992288833484054, ""capstone_i"": 0.15047141769900918, ""capstone_ii"": 0.18684233585372567, ""capstone_iii_fit_1x"": 0.18779374938458204, ""capstone_iii_fit_2x"": 0.1721393372863531, ""capstone_iii_fit_activity"": 0.1735448893159628, ""capstone_iii_fit_activity_pvt"": 0.17089312011376023, ""capstone_iii_full"": 0.16650823689997196}"
