run_id,kernel,timing_method,successful_post_pnr_iterations,candidate_evaluations_including_iteration_0,trajectory_iterations,trajectory_breaks,sta_total_s,sta_per_iteration_s,sta_share_pct,pipelining_total_s,pipelining_per_iteration_s,pipelining_share_pct,capstone_predictor_total_s,capstone_predictor_per_iteration_s,capstone_predictor_share_pct,post_pnr_iterations_total_s,post_pnr_iteration_mean_s,pipeline_search_loop_total_s,signoff_power_s,baseline_compile_estimate_s,capstone_i_compile_estimate_s,capstone_ii_compile_estimate_s,capstone_iii_compile_estimate_s,baseline_normalized_compile_time,capstone_i_normalized_compile_time,capstone_ii_normalized_compile_time,capstone_iii_normalized_compile_time,controller_total_s_json
SIM_DIR-1784864471,SIM_DIR,shared_trajectory_component_accounting,120,121,120,120,316.4537402619608,2.6371145021830062,88.7419661425565,33.38200231688097,0.2781833526406748,9.361192940627369,0.7703591044992208,0.0064196592041601734,0.21602898898426318,356.5998749155551,2.9716656242962927,356.6519948882051,,351.3170178583823,200.49153212225065,209.52788323629647,215.55436338111758,1.0,0.5706855117478818,0.5964068706764392,0.6135608365775456,"{""baseline"": 0.705451772082597, ""capstone_i"": 0.39572834176942706, ""capstone_ii"": 0.4190468555316329, ""capstone_iii_fit_1x"": 0.46105080423876643, ""capstone_iii_fit_2x"": 0.4340058225207031, ""capstone_iii_fit_activity"": 0.43720920756459236, ""capstone_iii_fit_activity_pvt"": 0.426345219835639, ""capstone_iii_full"": 0.4226338849402964}"
