run_id,kernel,timing_method,successful_post_pnr_iterations,candidate_evaluations_including_iteration_0,trajectory_iterations,trajectory_breaks,sta_total_s,sta_per_iteration_s,sta_share_pct,pipelining_total_s,pipelining_per_iteration_s,pipelining_share_pct,capstone_predictor_total_s,capstone_predictor_per_iteration_s,capstone_predictor_share_pct,post_pnr_iterations_total_s,post_pnr_iteration_mean_s,pipeline_search_loop_total_s,signoff_power_s,baseline_compile_estimate_s,capstone_i_compile_estimate_s,capstone_ii_compile_estimate_s,capstone_iii_compile_estimate_s,baseline_normalized_compile_time,capstone_i_normalized_compile_time,capstone_ii_normalized_compile_time,capstone_iii_normalized_compile_time,controller_total_s_json
SIM_DIR-1784855095,SIM_DIR,shared_trajectory_component_accounting,166,167,166,166,791.6120936498046,4.768747552107256,84.39511430077398,130.57763593178242,0.7866122646492917,13.921104285785123,1.8330396879464388,0.011042407758713487,0.1954234848394461,937.9833183572628,5.650501917814836,938.0717250718735,,925.714205915574,509.5200985823758,595.994159154594,607.6948276413605,1.0,0.550407561347119,0.6438209064374553,0.6564605185466742,"{""baseline"": 1.6816727020777762, ""capstone_i"": 0.9077673736028373, ""capstone_ii"": 1.0613016788847744, ""capstone_iii_fit_1x"": 1.1847354383207858, ""capstone_iii_fit_2x"": 1.1326127867214382, ""capstone_iii_fit_activity"": 1.161251600831747, ""capstone_iii_fit_activity_pvt"": 1.098221552092582, ""capstone_iii_full"": 1.0697938743978739}"
